incident_date,latitude,longitude,sex,age,marital_status,transport_mode,education_level,witness,crime_type,seguridad.modalidad,special_crime_type,weapon,neighborhood,neighborhood_code,district_code,location,reporting_station,item,item_category,color
05/12/2006 18:45,,,Female,28,Single,Taxi,Unknown,Unknown,Personal robbery,Atraco,Paseo millonario,Firearm,San Diego,#1020,10,Public road,Candelaria,Cash,"Money, jewelry, and valuables",Unknown
05/12/2006 18:45,,,Female,28,Single,Taxi,Unknown,Unknown,Personal robbery,Atraco,Paseo millonario,Firearm,San Diego,#1020,10,Public road,Candelaria,Sin dato documentos,Documentos,Unknown
19/12/2006 13:45,6.192.959,-75.579.967,Male,27,Single,Taxi,Unknown,Unknown,Personal robbery,Atraco,Unknown,Firearm,Santa María de los Ángeles,#1423,14,Public road,Poblado,Monitor,Technology,Unknown
19/12/2006 13:45,6.192.959,-75.579.967,Male,27,Single,Taxi,Unknown,Unknown,Personal robbery,Atraco,Unknown,Firearm,Santa María de los Ángeles,#1423,14,Public road,Poblado,Monitor,Technology,Unknown
28/12/2006 16:50,,,Female,35,Divorced,Taxi,Unknown,Unknown,Personal robbery,Atraco,Unknown,Firearm,Sevilla,#0407,4,Institución de educación superior,Aranjuez,Cash,"Money, jewelry, and valuables",Unknown
28/12/2006 16:50,,,Female,35,Divorced,Taxi,Unknown,Unknown,Personal robbery,Atraco,Unknown,Firearm,Sevilla,#0407,4,Institución de educación superior,Aranjuez,Cash,"Money, jewelry, and valuables",Unknown
26/11/2017 4:30,621.774.798,-7.558.091.905,Male,29,Single,Taxi,Unknown,Unknown,Personal robbery,Atraco,Unknown,Arma cortopunzante,Santa Fé,#1504,15,Public road,Belén,Cash,"Money, jewelry, and valuables",Unknown
26/11/2017 4:30,621.774.798,-7.558.091.905,Male,29,Single,Taxi,Unknown,Unknown,Personal robbery,Atraco,Unknown,Arma cortopunzante,Santa Fé,#1504,15,Public road,Belén,Cell phone,Technology,Gris
26/11/2017 4:30,623.859.469,-7.554.834.879,Male,38,Married,Taxi,Unknown,Unknown,Personal robbery,Descuido,Cell phone theft,None,Alejandro Echavarría,#0905,9,Public road,Buenos Aires,Cell phone,Technology,Plata
26/11/2017 4:30,621.774.798,-7.558.091.905,Male,29,Single,Taxi,Unknown,Unknown,Personal robbery,Atraco,Unknown,Arma cortopunzante,Santa Fé,#1504,15,Public road,Belén,Cédula,Documentos,Unknown
26/11/2017 4:30,621.774.798,-7.558.091.905,Male,29,Single,Taxi,Unknown,Unknown,Personal robbery,Atraco,Unknown,Arma cortopunzante,Santa Fé,#1504,15,Public road,Belén,Accesorios celular,Technology,Unknown
26/11/2017 4:30,621.774.798,-7.558.091.905,Male,29,Single,Taxi,Unknown,Unknown,Personal robbery,Atraco,Unknown,Arma cortopunzante,Santa Fé,#1504,15,Public road,Belén,Libreta militar,Documentos,Unknown
26/11/2017 4:30,621.774.798,-7.558.091.905,Male,29,Single,Taxi,Unknown,Unknown,Personal robbery,Atraco,Unknown,Arma cortopunzante,Santa Fé,#1504,15,Public road,Belén,Tarjeta bancaria,"Money, jewelry, and valuables",Unknown
26/11/2017 4:30,621.774.798,-7.558.091.905,Male,29,Single,Taxi,Unknown,Unknown,Personal robbery,Atraco,Unknown,Arma cortopunzante,Santa Fé,#1504,15,Public road,Belén,Tarjeta bancaria,"Money, jewelry, and valuables",Unknown
26/11/2017 6:30,624.526.766,-7.557.289.315,Female,24,Single,Autobus,Unknown,Unknown,Personal robbery,Cosquilleo,Cell phone theft,None,Centro Administrativo,#Inst_17,10,Bus de servicio público,Candelaria,Cell phone,Technology,Plata
27/11/2017 18:30,626.454.173,-7.556.748.521,Male,30,Single,Metro,Unknown,Unknown,Personal robbery,Descuido,Unknown,None,Universidad de Antioquia,#Inst_11,4,Institución de educación superior,Aranjuez,Tablet,Technology,Unknown
27/11/2017 7:00,624.424.997,-7.556.990.081,Male,34,Common-law union,Autobus,Unknown,Unknown,Personal robbery,Cosquilleo,Unknown,None,Barrio Colón,#1013,10,Bus de servicio público,Candelaria,Cell phone,Technology,Blue
27/11/2017 18:30,626.454.173,-7.556.748.521,Male,30,Single,Metro,Unknown,Unknown,Personal robbery,Descuido,Unknown,None,Universidad de Antioquia,#Inst_11,4,Institución de educación superior,Aranjuez,Cédula,Documentos,Unknown
27/11/2017 18:30,626.454.173,-7.556.748.521,Male,30,Single,Metro,Unknown,Unknown,Personal robbery,Descuido,Unknown,None,Universidad de Antioquia,#Inst_11,4,Institución de educación superior,Aranjuez,Licencia,Documentos,Unknown
27/11/2017 5:45,626.843.163,-7.555.677.086,Male,46,Single,Taxi,Unknown,Unknown,Personal robbery,Atraco,Against taxi driver,Arma cortopunzante,Manrique Central No.1,#0409,4,Public road,Aranjuez,Cash,"Money, jewelry, and valuables",Unknown
27/11/2017 7:30,62.449.705,-7.557.205.566,Female,54,Common-law union,Autobus,Unknown,Unknown,Personal robbery,Cosquilleo,Cell phone theft,None,Centro Administrativo,#Inst_17,10,Bus de servicio público,Candelaria,Cell phone,Technology,Unknown
27/11/2017 18:30,626.454.173,-7.556.748.521,Male,30,Single,Metro,Unknown,Unknown,Personal robbery,Descuido,Unknown,None,Universidad de Antioquia,#Inst_11,4,Institución de educación superior,Aranjuez,Elementos computador,Technology,Unknown
27/11/2017 6:30,623.411.804,-7.560.227.772,Female,43,Married,Taxi,Unknown,Unknown,Personal robbery,Atraco,Unknown,Firearm,Nueva Villa del Aburrá,#1618,16,Public road,Belén,Cell phone,Technology,Plata
27/11/2017 15:30,625.619.446,-7.556.126.085,Male,47,Single,Taxi,Unknown,Unknown,Personal robbery,Atraco,Unknown,Firearm,Prado,#1001,10,Public road,Candelaria,Cell phone,Technology,Black
27/11/2017 8:00,618.726.765,-7.558.119.573,Female,55,Married,Autobus,Unknown,Unknown,Personal robbery,Cosquilleo,Unknown,Arma cortopunzante,Unknown,SIN DATO,SIN DATO,Public road,Poblado,Cell phone,Technology,Oro
28/11/2017 20:30,627.298.179,-7.555.526.596,Female,29,Married,Taxi,Unknown,Unknown,Personal robbery,Atraco,Unknown,Firearm,Campo Valdés No.1,#0410,4,Public road,Aranjuez,Computer,Technology,Unknown
28/11/2017 20:30,627.298.179,-7.555.526.596,Female,29,Married,Taxi,Unknown,Unknown,Personal robbery,Atraco,Unknown,Firearm,Campo Valdés No.1,#0410,4,Public road,Aranjuez,Cash,"Money, jewelry, and valuables",Unknown
28/11/2017 20:30,627.298.179,-7.555.526.596,Female,29,Married,Taxi,Unknown,Unknown,Personal robbery,Atraco,Unknown,Firearm,Campo Valdés No.1,#0410,4,Public road,Aranjuez,Accesorios prendas de vestir,Prendas de vestir y accesorios,Unknown
28/11/2017 16:30,624.578.846,-7.556.422.853,Male,24,Single,Metro,Unknown,Unknown,Personal robbery,Descuido,Unknown,None,La Candelaria,#1019,10,"Sede social, club, auditorio o similar",Candelaria,Cell phone,Technology,Black
28/11/2017 18:30,623.053.805,-7.557.428.936,Male,42,Common-law union,Metro,Unknown,Unknown,Personal robbery,Cosquilleo,Unknown,None,Barrio Colombia,#1401,14,Estación del Metro,Poblado,Cell phone,Technology,Black
28/11/2017 19:00,629.779.536,-7.555.996.051,Male,27,Single,Taxi,Unknown,Unknown,Personal robbery,Atraco,Unknown,Firearm,Héctor Abad Gómez,#0507,5,Vehículo particular,Castilla,Cell phone,Technology,Black
28/11/2017 8:00,626.441.603,-7.559.660.785,Female,21,Single,Autobus,Unknown,Unknown,Personal robbery,Raponazo,Unknown,None,Calasanz,#1202,12,Public road,Laureles,Licencia,Documentos,Unknown
28/11/2017 8:00,623.293.549,-7.556.868.332,Female,23,Single,Autobus,Unknown,Unknown,Personal robbery,Cosquilleo,Unknown,None,San Diego,#1020,10,Banco,Candelaria,Cell phone,Technology,Unknown
28/11/2017 20:30,627.298.179,-7.555.526.596,Female,29,Married,Taxi,Unknown,Unknown,Personal robbery,Atraco,Unknown,Firearm,Campo Valdés No.1,#0410,4,Public road,Aranjuez,Cell phone,Technology,White
28/11/2017 7:15,6.247.209,-7.556.968.061,Male,22,Single,Autobus,Unknown,Unknown,Personal robbery,Cosquilleo,Cell phone theft,None,Guayaquil,#1007,10,Public road,Candelaria,Cell phone,Technology,Black
28/11/2017 8:30,623.009.467,-7.554.308.531,Male,23,Single,Taxi,Unknown,Unknown,Personal robbery,Descuido,Unknown,None,Bomboná No.2,#0903,9,Public road,Buenos Aires,Cell phone,Technology,Black
28/11/2017 10:20,626.564.425,-7.554.825.289,Male,31,Single,Taxi,Unknown,Unknown,Personal robbery,Comisión de delito,Fleteo,Firearm,Manrique Oriental,#0308,3,Public road,Manrique,Cash,"Money, jewelry, and valuables",Unknown
28/11/2017 7:15,6.247.209,-7.556.968.061,Male,22,Single,Autobus,Unknown,Unknown,Personal robbery,Cosquilleo,Cell phone theft,None,Guayaquil,#1007,10,Public road,Candelaria,Cell phone,Technology,Gris
28/11/2017 8:00,626.441.603,-7.559.660.785,Female,21,Single,Autobus,Unknown,Unknown,Personal robbery,Raponazo,Unknown,None,Calasanz,#1202,12,Public road,Laureles,Tarjeta bancaria,"Money, jewelry, and valuables",Unknown
28/11/2017 18:00,623.129.337,-7.559.718.041,Male,35,Single,Autobus,Unknown,Unknown,Personal robbery,Cosquilleo,Unknown,None,Belén,#1603,16,Estación del Metro plus,Belén,Elementos computador,Technology,Black
29/11/2017 9:30,62.474.121,-7.556.959.438,Male,58,Common-law union,Metro,Unknown,Unknown,Personal robbery,Cosquilleo,Unknown,None,La Candelaria,#1019,10,Estación del Metro,Candelaria,Cédula,Documentos,Unknown
29/11/2017 9:30,62.474.121,-7.556.959.438,Male,58,Common-law union,Metro,Unknown,Unknown,Personal robbery,Cosquilleo,Unknown,None,La Candelaria,#1019,10,Estación del Metro,Candelaria,Llaveros,Otros elementos,Unknown
29/11/2017 9:30,62.474.121,-7.556.959.438,Male,58,Common-law union,Metro,Unknown,Unknown,Personal robbery,Cosquilleo,Unknown,None,La Candelaria,#1019,10,Estación del Metro,Candelaria,Cash,"Money, jewelry, and valuables",Unknown
29/11/2017 18:20,6.212.957,-7.557.770.326,Female,34,Common-law union,Metro,Unknown,Unknown,Personal robbery,Cosquilleo,None,None,Patio Bonito,#1421,14,Public road,Poblado,Billetera,Prendas de vestir y accesorios,Café
29/11/2017 18:00,624.644.282,-7.556.688.183,Female,33,Married,Taxi,Unknown,Unknown,Personal robbery,Atraco,Unknown,Arma cortopunzante,Barrio Colón,#1013,10,Public road,Candelaria,Cash,"Money, jewelry, and valuables",Unknown
29/11/2017 16:00,624.765.669,-7.557.834.432,Male,18,Single,Autobus,Unknown,Unknown,Personal robbery,Atraco,Cell phone theft,Firearm,Corazón de Jesús,#1008,10,Bus de servicio público,Candelaria,Cell phone,Technology,Black
29/11/2017 9:30,626.404.491,-7.556.333.863,Female,22,Single,Metro,Unknown,Unknown,Personal robbery,Cosquilleo,Unknown,None,Hospital San Vicente de Paúl,#Inst_12,10,Estación del Metro,Aranjuez,Cell phone,Technology,Oro
30/11/2017 17:30,624.976.275,-755.686.575,Male,32,Married,Autobus,Unknown,Unknown,Personal robbery,Descuido,Unknown,None,La Candelaria,#1019,10,Public road,Candelaria,Libra esterlina inglesa,"Money, jewelry, and valuables",Unknown
30/11/2017 19:30,625.895.964,-7.558.011.411,Female,24,Single,Taxi,Unknown,Unknown,Personal robbery,Atraco,Unknown,Firearm,Carlos E. Restrepo,#1101,11,Bus de servicio público,Castilla,Cell phone,Technology,White
30/11/2017 16:30,62.563.734,-7.560.014.817,Male,32,Single,Taxi,Unknown,Unknown,Personal robbery,Escopolamina,Cell phone theft,Escopolamina,La Floresta,#1205,12,Public road,Laureles,Cash,"Money, jewelry, and valuables",Unknown
30/11/2017 9:50,623.973.186,-7.558.979.027,Female,51,Common-law union,Taxi,Unknown,Unknown,Personal robbery,Comisión de delito,Fleteo,Firearm,U.P.B,#Inst_15,11,Public road,Laureles,Cash,"Money, jewelry, and valuables",Unknown
30/11/2017 16:30,62.563.734,-7.560.014.817,Male,32,Single,Taxi,Unknown,Unknown,Personal robbery,Escopolamina,Cell phone theft,Escopolamina,La Floresta,#1205,12,Public road,Laureles,Cell phone,Technology,Black
30/11/2017 17:30,624.976.275,-755.686.575,Male,32,Married,Autobus,Unknown,Unknown,Personal robbery,Descuido,Unknown,None,La Candelaria,#1019,10,Public road,Candelaria,Cédula,Documentos,Unknown
30/11/2017 16:30,624.358.469,-7.556.761.584,Female,31,Single,Taxi,Unknown,Unknown,Personal robbery,Atraco,Unknown,Arma cortopunzante,Barrio Colón,#1013,10,Public road,Candelaria,Elementos computador,Technology,Unknown
30/11/2017 7:40,626.327.242,-7.558.968.467,Female,31,Single,Taxi,Unknown,Unknown,Personal robbery,Atraco,Unknown,Firearm,Cuarta Brigada,#1115,11,Public road,Laureles,Elementos computador,Technology,Unknown
30/11/2017 9:50,623.973.186,-7.558.979.027,Female,51,Common-law union,Taxi,Unknown,Unknown,Personal robbery,Comisión de delito,Fleteo,Firearm,U.P.B,#Inst_15,11,Public road,Laureles,Accesorios prendas de vestir,Prendas de vestir y accesorios,Unknown
30/11/2017 17:30,624.976.275,-755.686.575,Male,32,Married,Autobus,Unknown,Unknown,Personal robbery,Descuido,Unknown,None,La Candelaria,#1019,10,Public road,Candelaria,Tarjeta bancaria,"Money, jewelry, and valuables",Unknown
30/11/2017 19:30,623.978.652,-755.898.872,Female,57,Divorced,Taxi,Unknown,Unknown,Personal robbery,Atraco,Cell phone theft,Firearm,U.P.B,#Inst_15,11,Public road,Laureles,Cell phone,Technology,Unknown
30/11/2017 19:30,623.978.652,-755.898.872,Female,57,Divorced,Taxi,Unknown,Unknown,Personal robbery,Atraco,Cell phone theft,Firearm,U.P.B,#Inst_15,11,Public road,Laureles,Accesorios prendas de vestir,Prendas de vestir y accesorios,Unknown
30/11/2017 18:25,624.123.226,-7.555.188.459,Male,35,Single,Autobus,Unknown,Unknown,Personal robbery,Atraco,None,Firearm,Barrio Caycedo,#0906,9,Public road,Buenos Aires,Cash,"Money, jewelry, and valuables",Unknown
30/11/2017 17:30,624.976.275,-755.686.575,Male,32,Married,Autobus,Unknown,Unknown,Personal robbery,Descuido,Unknown,None,La Candelaria,#1019,10,Public road,Candelaria,Licencia,Documentos,Unknown
30/11/2017 18:30,624.434.978,-7.556.956.588,Female,25,Common-law union,Taxi,Unknown,Unknown,Personal robbery,Atraco,Unknown,Arma cortopunzante,Barrio Colón,#1013,10,Public road,Candelaria,Cell phone,Technology,Oro
04/01/2007 16:00,,,Female,28,Unknown,Taxi,Unknown,Unknown,Personal robbery,Atraco,Unknown,Firearm,La América,#1204,12,Public road,Laureles,Cash,"Money, jewelry, and valuables",Unknown
04/01/2007 16:00,,,Female,28,Unknown,Taxi,Unknown,Unknown,Personal robbery,Atraco,Unknown,Firearm,La América,#1204,12,Public road,Laureles,Cash,"Money, jewelry, and valuables",Unknown
06/01/2007 1:00,,,Male,37,Common-law union,Taxi,Unknown,Unknown,Personal robbery,Atraco,Unknown,Unknown,Santander,#0601,6,Public road,Doce de Octubre,Cell phone,Technology,Gris
06/01/2007 1:00,,,Male,37,Common-law union,Taxi,Unknown,Unknown,Personal robbery,Atraco,Unknown,Unknown,Santander,#0601,6,Public road,Doce de Octubre,Cell phone,Technology,Gris
12/01/2007 1:00,,,Male,35,Married,Taxi,Unknown,Unknown,Personal robbery,Atraco,Unknown,Unknown,El Poblado,#1418,14,Public road,Poblado,Cash,"Money, jewelry, and valuables",Unknown
12/01/2007 1:00,,,Male,35,Married,Taxi,Unknown,Unknown,Personal robbery,Atraco,Unknown,Unknown,El Poblado,#1418,14,Public road,Poblado,Cash,"Money, jewelry, and valuables",Unknown
18/01/2007 14:20,6.306.182,-75.568.897,Female,38,Divorced,Taxi,Unknown,Unknown,Personal robbery,Atraco,Grupo delincuencial,Firearm,Tejelo,#0504,5,Vehículo particular,Castilla,Cash,"Money, jewelry, and valuables",Unknown
18/01/2007 14:20,6.306.182,-75.568.897,Female,38,Divorced,Taxi,Unknown,Unknown,Personal robbery,Atraco,Grupo delincuencial,Firearm,Tejelo,#0504,5,Vehículo particular,Castilla,Cash,"Money, jewelry, and valuables",Unknown
19/01/2007 11:15,6.232.325,-7.559.138,Male,40,Common-law union,Taxi,Unknown,Unknown,Personal robbery,Atraco,Unknown,Firearm,Rosales,#1602,16,Public road,Belén,Cash,"Money, jewelry, and valuables",Unknown
19/01/2007 11:15,6.232.325,-7.559.138,Male,40,Common-law union,Taxi,Unknown,Unknown,Personal robbery,Atraco,Unknown,Firearm,Rosales,#1602,16,Public road,Belén,Cash,"Money, jewelry, and valuables",Unknown
03/02/2007 1:40,,,Unknown,-1,Unknown,Autobus,Unknown,Unknown,Personal robbery,Atraco,Unknown,Firearm,Las Brisas,#0502,5,Public road,Castilla,Cash,"Money, jewelry, and valuables",Unknown
03/02/2007 1:40,,,Unknown,-1,Unknown,Autobus,Unknown,Unknown,Personal robbery,Atraco,Unknown,Firearm,Las Brisas,#0502,5,Public road,Castilla,Cash,"Money, jewelry, and valuables",Unknown
05/02/2007 19:50,,,Female,33,Single,Taxi,Unknown,Unknown,Personal robbery,Atraco,Fleteo,Firearm,Francisco Antonio Zea,#0513,5,Vehículo particular,Castilla,Cash,"Money, jewelry, and valuables",Unknown
05/02/2007 19:50,,,Female,33,Single,Taxi,Unknown,Unknown,Personal robbery,Atraco,Fleteo,Firearm,Francisco Antonio Zea,#0513,5,Vehículo particular,Castilla,Cheques,"Money, jewelry, and valuables",Unknown
05/02/2007 19:50,,,Female,33,Single,Taxi,Unknown,Unknown,Personal robbery,Atraco,Fleteo,Firearm,Francisco Antonio Zea,#0513,5,Vehículo particular,Castilla,Cheques,"Money, jewelry, and valuables",Unknown
05/02/2007 19:50,,,Female,33,Single,Taxi,Unknown,Unknown,Personal robbery,Atraco,Fleteo,Firearm,Francisco Antonio Zea,#0513,5,Vehículo particular,Castilla,Cash,"Money, jewelry, and valuables",Unknown
17/02/2007 7:00,6.226.609,-75.583.445,Male,51,Common-law union,Taxi,Unknown,Unknown,Personal robbery,Atraco,Unknown,Firearm,Trinidad,#1503,15,Public road,Belén,Accesorios prendas de vestir,Prendas de vestir y accesorios,Unknown
17/02/2007 7:00,6.226.609,-75.583.445,Male,51,Common-law union,Taxi,Unknown,Unknown,Personal robbery,Atraco,Unknown,Firearm,Trinidad,#1503,15,Public road,Belén,Sin dato documentos,Documentos,Unknown
17/02/2007 7:00,6.226.609,-75.583.445,Male,51,Common-law union,Taxi,Unknown,Unknown,Personal robbery,Atraco,Unknown,Firearm,Trinidad,#1503,15,Public road,Belén,Cell phone,Technology,Unknown
17/02/2007 7:00,6.226.609,-75.583.445,Male,51,Common-law union,Taxi,Unknown,Unknown,Personal robbery,Atraco,Unknown,Firearm,Trinidad,#1503,15,Public road,Belén,Cell phone,Technology,Unknown
17/02/2007 7:00,6.226.609,-75.583.445,Male,51,Common-law union,Taxi,Unknown,Unknown,Personal robbery,Atraco,Unknown,Firearm,Trinidad,#1503,15,Public road,Belén,Accesorios prendas de vestir,Prendas de vestir y accesorios,Unknown
17/02/2007 7:00,6.226.609,-75.583.445,Male,51,Common-law union,Taxi,Unknown,Unknown,Personal robbery,Atraco,Unknown,Firearm,Trinidad,#1503,15,Public road,Belén,Sin dato documentos,Documentos,Unknown
03/03/2007 16:00,6.247.015,-75.575.113,Unknown,-1,Unknown,Taxi,Unknown,Unknown,Personal robbery,Unknown,Unknown,Escopolamina,Guayaquil,#1007,10,Public road,Candelaria,Unknown,Unknown,Unknown
03/03/2007 16:00,6.247.015,-75.575.113,Unknown,-1,Unknown,Taxi,Unknown,Unknown,Personal robbery,Unknown,Unknown,Escopolamina,Guayaquil,#1007,10,Public road,Candelaria,Unknown,Unknown,Unknown
06/03/2007 15:40,,,Female,51,Married,Taxi,Unknown,Unknown,Personal robbery,Atraco,Fleteo,Firearm,Caribe,#0517,5,Vehículo particular,Castilla,Cash,"Money, jewelry, and valuables",Unknown
06/03/2007 15:40,,,Female,51,Married,Taxi,Unknown,Unknown,Personal robbery,Atraco,Fleteo,Firearm,Caribe,#0517,5,Vehículo particular,Castilla,Cash,"Money, jewelry, and valuables",Unknown
09/03/2007 15:30,629.128,-75.580.922,Unknown,-1,Unknown,Taxi,Unknown,Unknown,Personal robbery,Atraco,Fleteo,Firearm,San Martín de Porres,#0606,6,Public road,Doce de Octubre,Cash,"Money, jewelry, and valuables",Unknown
09/03/2007 15:30,629.128,-75.580.922,Female,40,Unknown,Taxi,Unknown,Unknown,Personal robbery,Atraco,Unknown,Firearm,San Martín de Porres,#0606,6,Public road,Doce de Octubre,Cash,"Money, jewelry, and valuables",Unknown
09/03/2007 15:30,629.128,-75.580.922,Unknown,-1,Unknown,Taxi,Unknown,Unknown,Personal robbery,Atraco,Fleteo,Firearm,San Martín de Porres,#0606,6,Public road,Doce de Octubre,Cash,"Money, jewelry, and valuables",Unknown
09/03/2007 15:30,629.128,-75.580.922,Female,40,Unknown,Taxi,Unknown,Unknown,Personal robbery,Atraco,Unknown,Firearm,San Martín de Porres,#0606,6,Public road,Doce de Octubre,Cash,"Money, jewelry, and valuables",Unknown
16/03/2007 13:15,,,Male,32,Unknown,Taxi,Unknown,Unknown,Personal robbery,Atraco,Unknown,Firearm,Pajarito,#0723,7,Public road,Castilla,Sin dato mercancías,Sin dato mercancías,Unknown
16/03/2007 13:15,,,Male,32,Unknown,Taxi,Unknown,Unknown,Personal robbery,Atraco,Unknown,Firearm,Pajarito,#0723,7,Public road,Castilla,Sin dato mercancías,Sin dato mercancías,Unknown
20/03/2007 7:00,6.268.718,-7.553.833,Female,34,Common-law union,Taxi,Unknown,Unknown,Personal robbery,Rompimiento cerraduta,Unknown,None,La Cruz,#0311,3,"Institución educativa (jardín, primaria o secundaria)",Manrique,Computer,Technology,Unknown
20/03/2007 7:00,6.268.718,-7.553.833,Female,34,Common-law union,Taxi,Unknown,Unknown,Personal robbery,Rompimiento cerraduta,Unknown,None,La Cruz,#0311,3,"Institución educativa (jardín, primaria o secundaria)",Manrique,Computer,Technology,Unknown
31/03/2007 13:30,6.284.552,-75.571.148,Female,49,Single,Taxi,Unknown,Unknown,Personal robbery,Atraco,Fleteo,Firearm,Francisco Antonio Zea,#0513,5,Vehículo particular,Castilla,Cash,"Money, jewelry, and valuables",Unknown
